id,name,num_records,ocean,date,year,utc_hours_mins,record_identifier,sys_status,latitude,longitude,max_wind,min_pressure,max_wind_radius
AL011895,UNNAMED,17,atlantic,18950817,1895,0600,,TD,32.1N,88.2W,30,-999, -999
AL011895,UNNAMED,17,atlantic,18950817,1895,1200,,TD,33.0N,88.1W,25,-999, -999
AL011895,UNNAMED,17,atlantic,18950817,1895,1800,,TD,33.8N,87.9W,25,-999, -999
AL021895,UNNAMED,36,atlantic,18950822,1895,0000,,TS,13.4N,58.3W,35,-999, -999
AL021895,UNNAMED,36,atlantic,18950822,1895,0600,,TS,13.7N,59.6W,40,-999, -999
AL021895,UNNAMED,36,atlantic,18950822,1895,1200,,TS,14.0N,60.7W,45,-999, -999
AL021895,UNNAMED,36,atlantic,18950822,1895,1800,,TS,14.3N,61.9W,50,-999, -999
AL021895,UNNAMED,36,atlantic,18950823,1895,0000,,TS,14.5N,63.1W,55,-999, -999
AL021895,UNNAMED,36,atlantic,18950823,1895,0600,,TS,14.8N,64.4W,55,-999, -999
AL021895,UNNAMED,36,atlantic,18950823,1895,1200,,TS,15.0N,65.8W,60,-999, -999
AL021895,UNNAMED,36,atlantic,18950823,1895,1800,,HU,15.3N,67.2W,65,-999, -999
AL021895,UNNAMED,36,atlantic,18950824,1895,0000,,HU,15.5N,68.7W,70,-999, -999
AL021895,UNNAMED,36,atlantic,18950824,1895,0600,,HU,15.8N,70.2W,75,-999, -999
AL021895,UNNAMED,36,atlantic,18950824,1895,1200,,HU,16.0N,71.7W,75,-999, -999
AL021895,UNNAMED,36,atlantic,18950824,1895,1800,,HU,16.4N,73.3W,80,-999, -999
AL021895,UNNAMED,36,atlantic,18950825,1895,0000,,HU,16.9N,75.1W,80,-999, -999
AL021895,UNNAMED,36,atlantic,18950825,1895,0600,,HU,17.4N,77.0W,80,-999, -999
AL021895,UNNAMED,36,atlantic,18950825,1895,1200,,HU,18.0N,79.0W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950825,1895,1800,,HU,18.4N,80.2W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950826,1895,0000,,HU,18.8N,81.3W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950826,1895,0600,,HU,19.4N,82.9W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950826,1895,1200,,HU,20.2N,84.5W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950826,1895,1800,,HU,20.9N,85.8W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950827,1895,0000,,HU,21.5N,87.0W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950827,1895,0600,,HU,22.1N,88.0W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950827,1895,1200,,HU,22.6N,89.0W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950827,1895,1800,,HU,23.0N,89.9W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950828,1895,0000,,HU,23.3N,90.5W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950828,1895,0600,,HU,23.6N,91.4W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950828,1895,1200,,HU,24.0N,92.3W,85,-999, -999
AL021895,UNNAMED,36,atlantic,18950828,1895,1800,,HU,24.3N,93.1W,90,-999, -999
AL021895,UNNAMED,36,atlantic,18950829,1895,0000,,HU,24.5N,93.9W,95,-999, -999
AL021895,UNNAMED,36,atlantic,18950829,1895,0600,,HU,24.6N,94.7W,95,-999, -999
AL021895,UNNAMED,36,atlantic,18950829,1895,1200,,HU,24.7N,95.5W,95,-999, -999
AL021895,UNNAMED,36,atlantic,18950829,1895,1800,,HU,24.8N,96.3W,95,-999, -999
AL021895,UNNAMED,36,atlantic,18950830,1895,0000,,HU,24.9N,97.1W,95,-999, -999
AL021895,UNNAMED,36,atlantic,18950830,1895,0600,,HU,25.0N,97.9W,65,-999, -999
AL021895,UNNAMED,36,atlantic,18950830,1895,1200,,TS,25.1N,98.7W,40,-999, -999
AL021895,UNNAMED,36,atlantic,18950830,1895,1800,,TD,25.2N,99.5W,30,-999, -999
AL031895,UNNAMED,39,atlantic,18950928,1895,0000,,TS,19.3N,86.0W,35,-999, -999
AL031895,UNNAMED,39,atlantic,18950928,1895,0600,,TS,19.6N,86.6W,35,-999, -999
AL031895,UNNAMED,39,atlantic,18950928,1895,1200,,TS,19.9N,87.2W,35,-999, -999
AL031895,UNNAMED,39,atlantic,18950928,1895,1800,,TD,20.3N,88.2W,30,-999, -999
AL031895,UNNAMED,39,atlantic,18950929,1895,0000,,TD,20.7N,89.0W,30,-999, -999
AL031895,UNNAMED,39,atlantic,18950929,1895,0600,,TD,21.2N,89.5W,30,-999, -999
AL031895,UNNAMED,39,atlantic,18950929,1895,1200,,TS,21.6N,89.7W,40,-999, -999
AL031895,UNNAMED,39,atlantic,18950929,1895,1800,,TS,22.1N,89.7W,40,-999, -999
AL031895,UNNAMED,39,atlantic,18950930,1895,0000,,TS,22.7N,89.5W,45,-999, -999
AL031895,UNNAMED,39,atlantic,18950930,1895,0600,,TS,23.2N,89.2W,45,-999, -999
AL031895,UNNAMED,39,atlantic,18950930,1895,1200,,TS,23.7N,88.5W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18950930,1895,1800,,TS,23.8N,87.1W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951001,1895,0000,,TS,23.8N,85.8W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951001,1895,0600,,TS,23.8N,84.5W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951001,1895,1200,,TS,23.9N,83.4W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951001,1895,1800,,TS,24.0N,82.5W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951002,1895,0000,,TS,24.2N,81.5W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951002,1895,0600,,TS,24.5N,80.7W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951002,1895,1200,,TS,24.9N,79.9W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951002,1895,1800,,TS,25.2N,79.2W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951003,1895,0000,,TS,25.6N,78.6W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951003,1895,0600,,TS,26.2N,78.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951003,1895,1200,,TS,27.0N,77.2W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951003,1895,1800,,TS,28.0N,76.2W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951004,1895,0000,,TS,29.0N,75.1W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951004,1895,0600,,TS,30.1N,74.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951004,1895,1200,,TS,31.1N,72.9W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951004,1895,1800,,TS,32.1N,71.9W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951005,1895,0000,,TS,33.0N,71.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951005,1895,0600,,TS,34.0N,70.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951005,1895,1200,,TS,35.0N,69.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951005,1895,1800,,TS,36.2N,67.8W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951006,1895,0000,,TS,37.6N,66.4W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951006,1895,0600,,TS,39.2N,64.8W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951006,1895,1200,,TS,40.9N,63.0W,50,-999, -999
AL031895,UNNAMED,39,atlantic,18951006,1895,1800,,TS,42.6N,61.1W,45,-999, -999
AL031895,UNNAMED,39,atlantic,18951007,1895,0000,,TS,44.4N,59.0W,40,-999, -999
AL031895,UNNAMED,39,atlantic,18951007,1895,0600,,TS,46.3N,56.8W,40,-999, -999
AL031895,UNNAMED,39,atlantic,18951007,1895,1200,,TS,48.2N,54.4W,40,-999, -999
AL041895,UNNAMED,24,atlantic,18951002,1895,0000,,TS,17.4N,82.9W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951002,1895,0600,,TS,17.7N,83.7W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951002,1895,1200,,TS,18.0N,84.6W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951002,1895,1800,,TS,18.3N,85.5W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951003,1895,0000,,TS,18.6N,86.3W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951003,1895,0600,,TS,19.0N,87.2W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951003,1895,1200,,TD,19.3N,88.0W,30,-999, -999
AL041895,UNNAMED,24,atlantic,18951003,1895,1800,,TD,19.6N,88.8W,30,-999, -999
AL041895,UNNAMED,24,atlantic,18951004,1895,0000,,TD,20.0N,89.5W,30,-999, -999
AL041895,UNNAMED,24,atlantic,18951004,1895,0600,,TD,20.3N,90.2W,30,-999, -999
AL041895,UNNAMED,24,atlantic,18951004,1895,1200,,TS,20.7N,91.0W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951004,1895,1800,,TS,21.1N,91.9W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951005,1895,0000,,TS,21.4N,92.8W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951005,1895,0600,,TS,21.8N,93.8W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951005,1895,1200,,TS,22.2N,94.7W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951005,1895,1800,,TS,22.6N,95.5W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951006,1895,0000,,TS,23.2N,96.0W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951006,1895,0600,,TS,23.9N,96.3W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951006,1895,1200,,TS,24.7N,96.5W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951006,1895,1800,,TS,25.9N,96.4W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951007,1895,0000,,TS,27.7N,95.6W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951007,1895,0400,L,TS,29.3N,94.8W,35,-999, -999
AL041895,UNNAMED,24,atlantic,18951007,1895,0600,,TD,29.9N,94.4W,30,-999, -999
AL041895,UNNAMED,24,atlantic,18951007,1895,1200,,TD,32.4N,92.6W,25,-999, -999
AL051895,UNNAMED,59,atlantic,18951012,1895,0000,,TS,12.0N,44.8W,35,-999, -999
AL051895,UNNAMED,59,atlantic,18951012,1895,0600,,TS,12.0N,45.5W,35,-999, -999
AL051895,UNNAMED,59,atlantic,18951012,1895,1200,,TS,12.0N,46.5W,40,-999, -999
AL051895,UNNAMED,59,atlantic,18951012,1895,1800,,TS,12.0N,47.5W,40,-999, -999
AL051895,UNNAMED,59,atlantic,18951013,1895,0000,,TS,12.0N,48.5W,45,-999, -999
AL051895,UNNAMED,59,atlantic,18951013,1895,0600,,TS,12.0N,49.4W,45,-999, -999
AL051895,UNNAMED,59,atlantic,18951013,1895,1200,,TS,12.0N,50.4W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951013,1895,1800,,TS,12.1N,51.4W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951014,1895,0000,,TS,12.2N,52.4W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951014,1895,0600,,TS,12.3N,53.5W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951014,1895,1200,,TS,12.4N,54.6W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951014,1895,1800,,TS,12.5N,55.8W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951015,1895,0000,,TS,12.5N,57.0W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951015,1895,0600,,TS,12.6N,58.3W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951015,1895,1200,,TS,12.7N,59.6W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951015,1895,1800,,TS,12.9N,61.0W,50,-999, -999
AL051895,UNNAMED,59,atlantic,18951016,1895,0000,,TS,13.1N,62.4W,55,-999, -999
AL051895,UNNAMED,59,atlantic,18951016,1895,0600,,TS,13.3N,63.9W,60,-999, -999
AL051895,UNNAMED,59,atlantic,18951016,1895,1200,,HU,13.5N,65.3W,65,-999, -999
AL051895,UNNAMED,59,atlantic,18951016,1895,1800,,HU,13.6N,66.6W,70,-999, -999
AL051895,UNNAMED,59,atlantic,18951017,1895,0000,,HU,13.8N,67.9W,75,-999, -999
AL051895,UNNAMED,59,atlantic,18951017,1895,0600,,HU,13.9N,69.2W,80,-999, -999
AL051895,UNNAMED,59,atlantic,18951017,1895,1200,,HU,14.0N,70.4W,85,-999, -999
AL051895,UNNAMED,59,atlantic,18951017,1895,1800,,HU,14.1N,71.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951018,1895,0000,,HU,14.3N,73.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951018,1895,0600,,HU,14.6N,74.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951018,1895,1200,,HU,15.0N,76.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951018,1895,1800,,HU,15.3N,77.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951019,1895,0000,,HU,15.7N,79.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951019,1895,0600,,HU,16.1N,81.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951019,1895,1200,,HU,16.5N,81.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951019,1895,1800,,HU,17.1N,81.8W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951020,1895,0000,,HU,17.7N,82.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951020,1895,0600,,HU,18.3N,82.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951020,1895,1200,,HU,18.9N,82.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951020,1895,1800,,HU,19.5N,82.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951021,1895,0000,,HU,20.1N,82.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951021,1895,0600,,HU,20.7N,81.7W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951021,1895,1200,,HU,21.3N,81.3W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951021,1895,1800,,HU,22.2N,80.7W,85,-999, -999
AL051895,UNNAMED,59,atlantic,18951022,1895,0000,,HU,23.4N,80.0W,85,-999, -999
AL051895,UNNAMED,59,atlantic,18951022,1895,0600,,HU,24.8N,79.2W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951022,1895,1200,,HU,26.2N,78.4W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951022,1895,1800,,HU,27.1N,77.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951023,1895,0000,,HU,27.8N,76.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951023,1895,0600,,HU,28.5N,75.2W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951023,1895,1200,,HU,29.2N,73.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951023,1895,1800,,HU,29.9N,71.7W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951024,1895,0000,,HU,30.4N,70.2W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951024,1895,0600,,HU,30.9N,68.9W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951024,1895,1200,,HU,31.5N,67.0W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951024,1895,1800,,HU,32.7N,63.8W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951025,1895,0000,,HU,34.2N,59.5W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951025,1895,0600,,HU,34.9N,54.9W,90,-999, -999
AL051895,UNNAMED,59,atlantic,18951025,1895,1200,,HU,35.0N,51.5W,85,-999, -999
AL051895,UNNAMED,59,atlantic,18951025,1895,1800,,HU,34.7N,48.6W,75,-999, -999
AL051895,UNNAMED,59,atlantic,18951026,1895,0000,,HU,34.4N,45.4W,65,-999, -999
AL051895,UNNAMED,59,atlantic,18951026,1895,0600,,EX,34.2N,42.1W,55,-999, -999
AL051895,UNNAMED,59,atlantic,18951026,1895,1200,,EX,34.0N,38.8W,45,-999, -999
AL061895,UNNAMED,17,atlantic,18951013,1895,0600,,TS,19.4N,93.7W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951013,1895,1200,,TS,20.0N,93.0W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951013,1895,1800,,TS,20.6N,92.4W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951014,1895,0000,,TS,21.2N,91.8W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951014,1895,0600,,TS,21.7N,91.1W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951014,1895,1200,,TS,22.2N,90.4W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951014,1895,1800,,TS,22.6N,89.7W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951015,1895,0000,,TS,23.1N,88.8W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951015,1895,0600,,TS,23.5N,88.0W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951015,1895,1200,,TS,23.9N,87.0W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951015,1895,1800,,TS,24.3N,85.9W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951016,1895,0000,,TS,24.8N,84.6W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951016,1895,0600,,TS,25.2N,83.2W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951016,1895,1200,,TS,25.6N,81.6W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951016,1895,1300,L,TS,25.7N,81.3W,35,-999, -999
AL061895,UNNAMED,17,atlantic,18951016,1895,1800,,TD,26.4N,80.2W,30,-999, -999
AL061895,UNNAMED,17,atlantic,18951017,1895,0000,,TD,27.6N,78.6W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960704,1896,1200,,TS,20.9N,81.1W,35,-999, -999
AL011896,UNNAMED,34,atlantic,18960704,1896,1800,,TS,21.8N,82.0W,40,-999, -999
AL011896,UNNAMED,34,atlantic,18960705,1896,0000,,TS,22.6N,82.8W,45,-999, -999
AL011896,UNNAMED,34,atlantic,18960705,1896,0600,,TS,23.4N,83.6W,45,-999, -999
AL011896,UNNAMED,34,atlantic,18960705,1896,1200,,TS,24.2N,84.2W,55,-999, -999
AL011896,UNNAMED,34,atlantic,18960705,1896,1800,,HU,24.9N,84.7W,65,-999, -999
AL011896,UNNAMED,34,atlantic,18960706,1896,0000,,HU,25.6N,85.2W,75,-999, -999
AL011896,UNNAMED,34,atlantic,18960706,1896,0600,,HU,26.3N,85.6W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960706,1896,1200,,HU,27.0N,86.0W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960706,1896,1800,,HU,27.7N,86.2W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960707,1896,0000,,HU,28.4N,86.5W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960707,1896,0600,,HU,29.0N,86.6W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960707,1896,1200,,HU,29.7N,86.7W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960707,1896,1700,L,HU,30.4N,86.5W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960707,1896,1800,,HU,30.5N,86.4W,85,-999, -999
AL011896,UNNAMED,34,atlantic,18960708,1896,0000,,TS,31.6N,85.3W,60,-999, -999
AL011896,UNNAMED,34,atlantic,18960708,1896,0600,,TS,32.4N,84.3W,45,-999, -999
AL011896,UNNAMED,34,atlantic,18960708,1896,1200,,TS,33.3N,83.5W,35,-999, -999
AL011896,UNNAMED,34,atlantic,18960708,1896,1800,,TD,34.5N,82.9W,30,-999, -999
AL011896,UNNAMED,34,atlantic,18960709,1896,0000,,TD,36.4N,83.2W,30,-999, -999
AL011896,UNNAMED,34,atlantic,18960709,1896,0600,,TD,38.5N,84.0W,30,-999, -999
AL011896,UNNAMED,34,atlantic,18960709,1896,1200,,TD,40.6N,84.0W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960709,1896,1800,,TD,42.1N,83.8W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960710,1896,0000,,TD,43.6N,83.5W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960710,1896,0600,,TD,45.1N,83.3W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960710,1896,1200,,TD,46.7N,83.0W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960710,1896,1800,,TD,48.3N,82.2W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960711,1896,0000,,TD,50.0N,80.8W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960711,1896,0600,,TD,51.7N,78.8W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960711,1896,1200,,TD,53.5N,76.5W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960711,1896,1800,,TD,55.3N,74.1W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960712,1896,0000,,TD,57.1N,71.3W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960712,1896,0600,,TD,58.9N,68.3W,25,-999, -999
AL011896,UNNAMED,34,atlantic,18960712,1896,1200,,TD,60.8N,64.9W,25,-999, -999
AL021896,UNNAMED,52,atlantic,18960830,1896,0600,,TS,14.0N,59.6W,35,-999, -999
AL021896,UNNAMED,52,atlantic,18960830,1896,1200,,TS,14.5N,60.5W,50,-999, -999
AL021896,UNNAMED,52,atlantic,18960830,1896,1800,,HU,14.9N,61.4W,65,-999, -999
AL021896,UNNAMED,52,atlantic,18960831,1896,0000,,HU,15.3N,62.4W,80,-999, -999
AL021896,UNNAMED,52,atlantic,18960831,1896,0600,,HU,15.8N,63.3W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960831,1896,1200,,HU,16.3N,64.2W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960831,1896,1800,,HU,16.9N,65.1W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960901,1896,0000,,HU,17.5N,66.0W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960901,1896,0600,,HU,18.1N,66.9W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960901,1896,1200,,HU,18.6N,67.8W,75,-999, -999
AL021896,UNNAMED,52,atlantic,18960901,1896,1800,,HU,19.0N,68.6W,80,-999, -999
AL021896,UNNAMED,52,atlantic,18960902,1896,0000,,HU,19.3N,69.2W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960902,1896,0600,,HU,19.7N,69.9W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960902,1896,1200,,HU,20.0N,70.6W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960902,1896,1800,,HU,20.3N,71.4W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960903,1896,0000,,HU,20.6N,72.2W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960903,1896,0600,,HU,20.9N,73.1W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960903,1896,1200,,HU,21.2N,73.9W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960903,1896,1800,,HU,21.5N,74.7W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960904,1896,0000,,HU,21.8N,75.4W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960904,1896,0600,,HU,22.2N,76.2W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960904,1896,1200,,HU,22.7N,76.8W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960904,1896,1800,,HU,23.3N,77.2W,90,-999, -999
AL021896,UNNAMED,52,atlantic,18960905,1896,0000,,HU,23.9N,77.3W,95,-999, -999
AL021896,UNNAMED,52,atlantic,18960905,1896,0600,,HU,24.5N,77.3W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960905,1896,1200,,HU,25.2N,77.2W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960905,1896,1800,,HU,25.9N,77.0W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960906,1896,0000,,HU,26.5N,76.8W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960906,1896,0600,,HU,27.2N,76.4W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960906,1896,1200,,HU,27.8N,75.8W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960906,1896,1800,,HU,28.5N,75.0W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960907,1896,0000,,HU,29.1N,74.1W,100,956, -999
AL021896,UNNAMED,52,atlantic,18960907,1896,0600,,HU,29.8N,73.2W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960907,1896,1200,,HU,30.4N,72.3W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960907,1896,1800,,HU,31.3N,71.5W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960908,1896,0000,,HU,32.4N,70.7W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960908,1896,0600,,HU,33.6N,70.0W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960908,1896,1200,,HU,34.6N,69.5W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960908,1896,1800,,HU,35.4N,69.2W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960909,1896,0000,,HU,36.2N,69.1W,100,-999, -999
AL021896,UNNAMED,52,atlantic,18960909,1896,0600,,HU,37.0N,69.1W,95,-999, -999
AL021896,UNNAMED,52,atlantic,18960909,1896,1200,,HU,37.8N,69.1W,90,-999, -999
AL021896,UNNAMED,52,atlantic,18960909,1896,1800,,HU,38.6N,69.3W,85,-999, -999
AL021896,UNNAMED,52,atlantic,18960910,1896,0000,,HU,39.3N,69.7W,80,-999, -999
AL021896,UNNAMED,52,atlantic,18960910,1896,0600,,HU,40.0N,70.2W,75,-999, -999
AL021896,UNNAMED,52,atlantic,18960910,1896,1200,,HU,41.0N,70.6W,70,-999, -999
AL021896,UNNAMED,52,atlantic,18960910,1896,1300,L,HU,41.2N,70.6W,70,-999, -999
AL021896,UNNAMED,52,atlantic,18960910,1896,1800,,TS,42.0N,70.7W,55,-999, -999
AL021896,UNNAMED,52,atlantic,18960911,1896,0000,,EX,43.0N,70.5W,50,-999, -999
AL021896,UNNAMED,52,atlantic,18960911,1896,0600,,EX,43.9N,70.1W,45,-999, -999
AL021896,UNNAMED,52,atlantic,18960911,1896,1200,,EX,44.8N,69.6W,40,-999, -999
AL021896,UNNAMED,52,atlantic,18960911,1896,1800,,EX,45.7N,69.0W,40,-999, -999
AL031896,UNNAMED,43,atlantic,18960918,1896,0000,,TS,17.1N,55.1W,35,-999, -999
AL031896,UNNAMED,43,atlantic,18960918,1896,0600,,TS,17.5N,56.5W,40,-999, -999
AL031896,UNNAMED,43,atlantic,18960918,1896,1200,,TS,17.8N,58.0W,40,-999, -999
AL031896,UNNAMED,43,atlantic,18960918,1896,1800,,TS,18.2N,59.3W,45,-999, -999
AL031896,UNNAMED,43,atlantic,18960919,1896,0000,,TS,18.7N,60.6W,50,-999, -999
AL031896,UNNAMED,43,atlantic,18960919,1896,0600,,TS,19.1N,61.8W,55,-999, -999
AL031896,UNNAMED,43,atlantic,18960919,1896,1200,,TS,19.6N,62.8W,60,-999, -999
AL031896,UNNAMED,43,atlantic,18960919,1896,1800,,HU,20.1N,63.7W,65,-999, -999
AL031896,UNNAMED,43,atlantic,18960920,1896,0000,,HU,20.6N,64.5W,70,-999, -999
